qid	query	pid	document	score	new_rank
438324	leading causes of death who	1254095	Heart disease remains the leading cause of death in the US, accounting for 1 in every 4 deaths, and affecting significantly more men than women. Contents of this article: 1  Top 10 leading causes of death. 2  Top 10 leading causes of death in more detail. 3  Heart disease. 4  Cancer. 5  Chronic lower respiratory disease. 6  Accidents. 7  Stroke. 8  Alzheimer's disease.	9.487873077392578	3
438324	leading causes of death who	8137560	Hypertension the leading cause of death. Overall, when we look at total mortality, the leading cause of death worldwide is uncontrolled hypertension. The second leading cause of death worldwide is tobacco smoking related, Dr Knox Hagley shared with The Gleaner, recently.	9.416637420654297	4
438324	leading causes of death who	641055	Heart disease is the leading cause of death in the U.S. Heart disease is the leading cause of death for both men and women in the U.S. and also the leading cause of death worldwide. More than half of the deaths that occur as a result of heart disease are in men.	9.274683952331545	5
438324	leading causes of death who	6623616	Heart disease is the leading cause of death for both men and women in the US and also the leading cause of death worldwide. More than half of the deaths that occur as a result of heart disease are in men. Heart disease is the leading cause of death in the US with around 611,105 deaths each year.Coronary heart disease costs the US $108.9 billion each year and is the most common type of heart disease.ontents of this article: 1  Top 10 leading causes of death. 2  Top 10 leading causes of death in more detail. 3  Heart disease. 4  Cancer. 5  Chronic lower respiratory disease. 6  Accidents. 7  Stroke. 8  Alzheimer's disease.	9.246761322021484	6
438324	leading causes of death who	2179884	Leading causes of death. 1  Leading causes of death among this group are heart disease, cancer, and accidents.  Suicide is the eighth leading cause of death for American Indians and Alaska Natives. It is the second leading cause of death for those age 10 to 34 years.	9.09171199798584	7
438324	leading causes of death who	5878192	Top 10 Causes of Death. Heart disease and stroke were the leading causes of death in 2001, regardless of countries' incomes, the study shows. However, other leading causes of death differed depending on countries' incomes. Here is the list for high-income countries: 1  Heart disease. 2  Stroke. 3  Lung cancer. 4  Lower respiratory infections. 5  Chronic obstructive pulmonary disease (COPD). 6  Colon and rectum cancers. 7  Alzheimer's disease.	9.07960319519043	8
438324	leading causes of death who	164971	The top 10 leading causes of death in the U.S. Heart disease and cancer still top the list as the leading causes of death in the United States, but the gap is closing between the two. A new report out from the Centers for Disease Control and Prevention looks at the shifting trends in Americans' health and mortality, and the conditions most likely to take lives.	9.079270362854004	9
438324	leading causes of death who	7273582	Heart disease remains the leading cause of death in the U.S., accounting for almost 1 in every 4 deaths, and affecting significantly more men than women. Annually there are around 2,626,418 deaths registered in the U.S. with the leading top 10 causes accounting for nearly 75 percent of all deaths. The top 10 leading causes of death in the U.S.: Heart disease	9.03625774383545	10
438324	leading causes of death who	8582704	Heart disease is the leading cause of death in the U.S., taking up to 800,000 lives each year. That's 30 percent of all deaths in the country.	8.17471981048584	1000
438324	leading causes of death who	7860960	Suicide is a Leading Cause of Death in the United States According to the Centers for Disease Control and Prevention (CDC), in 2015: Suicide was the tenth leading cause of death overall in the United States, claiming the lives of more than 44,000 people.	7.91434383392334	1001
438324	leading causes of death who	2179879	1 Leading causes of death among this group are heart disease, cancer, and accidents.  Suicide is the eighth leading cause of death for American Indians and Alaska Natives. It is the second leading cause of death for those age 10 to 34 years.	7.91391134262085	1002
438324	leading causes of death who	8026409	The top 10 causes of death Leading causes of death by economy income group More than half (52%) of all deaths in low-income countries in 2015 were caused by the so-called âGroup Iâ conditions, which include communicable diseases, maternal causes, conditions arising during pregnancy and childbirth, and nutritional deficiencies.	7.705550193786621	1003
438324	leading causes of death who	1501199	In 2009, 2,436,652, Americans died. The Center for Disease Control and Prevention released a report presenting the leading causes of death that year. We've compiled the top 10 causes of death, which include heart and lung diseases. Some good news: the organization compared preliminary death rates for the causes from both 2009 and 2008 and found the death rate per 100,000 decreased by 17.7%. Click here to see the top causes of death > Â». View As: One Page Slides.	7.679955959320068	1004
438324	leading causes of death who	5726782	Don't get your small dogs microchipped - the procedure can be deadly, warn vets who urge owners to flout new law. Dog owners should ignore new microchipping laws as the procedure can cause serious health problems for puppies and small dogs, even leading to death, a leading vet has warned.	-6.498563766479492	1005
438324	leading causes of death who	2817027	Primary Raynaudâs phenomenon does not lead to tissue damage, so nondrug treatment is used first. Treatment with medicine is more common with secondary Raynaudâs. Severe cases of Raynaudâs can lead to sores or gangrene (tissue death) in the fingers and toes. These cases can be painful and hard to treat.In severe cases that cause skin ulcers and serious tissue damage, surgery may be used.reatment with medicine is more common with secondary Raynaudâs. Severe cases of Raynaudâs can lead to sores or gangrene (tissue death) in the fingers and toes. These cases can be painful and hard to treat. In severe cases that cause skin ulcers and serious tissue damage, surgery may be used.	-7.304957389831543	1006
438324	leading causes of death who	6348046	Patients retain the right to keep their medical records private even after death. The laws surrounding just who has a legal right to view those records can lead Patients retain the right to keep their medical records private even after death. The laws surrounding just who has a legal right to view those records can lead to confusing and frustrating situations.	-8.519615173339844	1007
438324	leading causes of death who	8226804	Click to see the original works with their full license. 1  Who lead Caesar to the senutorial mob. 2  how many times was he stabbed standing. 3  how many times was he stabbed on the ground. 4  where was the killing blow. 5  who was happy about his death. 6  who wasn't happy about his death.	-8.578971862792969	1008
438324	leading causes of death who	6930205	Starring The Fault in Our Stars actor Nat Wolff and Atlanta actor Lakeith Stanfield, Death Note tells the story of a Japanese high school student who discovers a supernatural notebook. Wolff is white and Stanfield is African American, causing some to question why Asian actors were not cast in the lead roles.	-9.739683151245115	1009
438455	learn how to fill out income tax return	7556687	August 28, 2007. 1  How to Fill out Income Tax Return Forms. 2  Fill out your tax forms by printing your answers in the blanks using an ink pen, or type your answers in the blanks. 3  Follow the directions provided in the instruction booklet that corresponds with your tax form.  Mail your tax return forms to the address listed for your state. You can find it on the last page of the instruction booklet. The address to which you mail your forms will also depend on whether you are including a check or filing late. Decide whether to file online.	9.036952018737791	1
438455	learn how to fill out income tax return	1916401	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out.Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number.irst, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out.	7.685657024383545	2
438455	learn how to fill out income tax return	1143695	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out. Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number.	7.571278095245361	3
438455	learn how to fill out income tax return	1180349	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out. Like the IRS, your state uses a special form for an amended return.	7.553922653198242	4
438455	learn how to fill out income tax return	6562700	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out.Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number.For example, California uses Form 540X. Other states do not.irst, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out.	7.539120197296143	5
438455	learn how to fill out income tax return	1180355	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out.	7.436953067779541	6
438455	learn how to fill out income tax return	2458663	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out. Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number. For example, California uses Form 540X. Other states do not.	7.43513822555542	7
438455	learn how to fill out income tax return	7800089	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out. Like the IRS, your state uses a special form for an amended return.Many states also use the X suffix for the form number.For example, California uses Form 540X.Other states do not.hen, get the proper form from your state and use the information from Form 1040X to help you fill it out. Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number.	7.182702541351318	8
438455	learn how to fill out income tax return	2451873	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out.Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number.For example, California uses Form 540X. Other states do not.hen, get the proper form from your state and use the information from Form 1040X to help you fill it out. Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number. For example, California uses Form 540X.	7.168881893157959	9
438455	learn how to fill out income tax return	3295449	First, fill out an amended federal income tax return, Form 1040X. Then, get the proper form from your state and use the information from Form 1040X to help you fill it out. Like the IRS, your state uses a special form for an amended return. Many states also use the X suffix for the form number. For example, California uses Form 540X. Other states do not. The Hawaii form, for example, is Schedule AMD. Don't forget to attach a copy of your amended federal return (Form 1040X) to your amended state return, if the state requires it, as is usually the case.	7.133440017700195	10
438455	learn how to fill out income tax return	3872538	The 1040 form is the Internal Revenue Service form that individuals use to fill out their yearly income tax returns. There are several 1040 forms, such as the 1040A, the 1040EZ, and the 1040X.Any individual can use a 1040 form; however, each 1040 form is used for different purposes. A filer uses the standard 1040 form when he has deductions, adjustments, and income beyond wages and interest.he 1040 form has two pages: the first page figures the income and also any adjustments to income; the second page of the 1040 form records taxes due, deductions, credits, and payments already made toward one's tax liability. A 1040 form can be amended by filling out a 1040X form.	3.4474027156829834	1000
438455	learn how to fill out income tax return	956134	Make sure the box below it is set to âRevisedâ. In column A24, fill in the acknowledgement number of original ITR and the date when the return was first filed. In the following pages, fill in the correct details of tax exemptions and income as per the original return. Submit the form.	3.098393201828003	1001
438455	learn how to fill out income tax return	5170026	You may need to fill out Form 2106 (PDF), Employee Business Expenses, and attach it to your Form 1040 (PDF), U.S. Individual Income Tax Return. Refer to Topic 514 for information on employee business expenses, and Topic 508 for information on the 2% of adjusted gross income limitation.or more information about the common-law rules, see Publication 15-A (PDF), Employer's Supplemental Tax Guide. If a congregation employs you for a salary, you are generally a common-law employee of the congregation and your salary is considered wages for income tax purposes.	2.901115894317627	1002
438455	learn how to fill out income tax return	1499715	Hereâs what you need to know to predict how long youâll need to wait for your refund. Tax refunds: an overview. Filling out your annual tax return involves calculating how much you owe the government in taxes based on your earnings and which tax deductions and credits you are eligible to receive.	2.336399555206299	1003
438455	learn how to fill out income tax return	891347	You must now figure out the amount of tax you owe on your taxable income by referencing the tax tables in your instructions. However, if you use software, such as TurboTax, to prepare your return, the tax will be automatically calculated for you.he IRS Form 1040 is one of the official documents that U.S. taxpayers can use to file their annual income tax return.	2.11097264289856	1004
438455	learn how to fill out income tax return	3862564	Find out how Social Security tax withholding is calculated, including the impact of the Medicare tax and the maximum taxable income limit. Find out how Social Security tax withholding is calculated, including the impact of the Medicare tax and the maximum taxable income limit.	-9.54417324066162	1005
438455	learn how to fill out income tax return	8200055	New Mexico's maximum marginal income tax rate is the 1st highest in the United States, ranking directly below New Mexico's %. You can learn more about how the New Mexico income tax compares to other states' income taxes by visiting our map of income taxes by state.	-9.607135772705078	1006
438455	learn how to fill out income tax return	3855850	Qualifying Education Expenses-Room and Board. The definition of qualifying education expenses differs depending on the educational benefit being claimed on your return. Room and board are NOT considered a qualifying education expense in the following situations: 1  If you are claiming the American Opportunity Credit or Lifetime Learning Credit. 2  For purposes of determining how much of your scholarship and fellowship income is tax free.	-9.715341567993164	1007
438455	learn how to fill out income tax return	6494727	massachusetts tax refund status ca state refund az irs refund status how long for ny state tax refund for ms state income tax refund status tax return is still processing refund ny state tax refund status irs refund nys federal tax return status where is my state income tax return michigan state of michigan income tax refund status wv state return status	-9.82343292236328	1008
438455	learn how to fill out income tax return	987148	One of the main differences between C Corps and S Corps / LLCs are how income from the different types of businesses are taxed. 1  For LLCs and S Corps, any income earned by the business âflows throughâ to the business ownersâ / shareholdersâ / membersâ tax returns, where it is taxed as part of1 their overall income.	-10.223529815673828	1009
439731	license how much cost	8458539	How much does a license cost? The law establishes a license application fee at $266 and a $1,062 renewal fee for each of the three licenses; marijuana producer, marijuana processor and marijuana retailer. Can I hold all three license types? Having all three licenses is not permitted.	8.575576782226562	1
439731	license how much cost	7379535	How much is it? On average, a CDL license can cost anywhere from $8 to as much as $150 for the license alone. There three types of licenses: Class A, Class B, and Class C. The fees listed on the chart below are for the license only, and this will not include any additional fees such as the schooling and skills test.	7.668454170227051	2
439731	license how much cost	2877663	Contractors must be licensed before submitting bids. How much does a license cost? In addition to the financial requirements that must be met, it costs $250 for an original application fee (nonrefundable) and $150 for the initial license fee for one classification.The license must be renewed every two years. Currently, the renewal fee is $300.n addition to the financial requirements that must be met, it costs $250 for an original application fee (nonrefundable) and $150 for the initial license fee for one classification. The license must be renewed every two years. Currently, the renewal fee is $300.	7.604439735412598	3
439731	license how much cost	1438269	On average, a CDL license can cost anywhere from $8 to as much as $150 for the license alone. There three types of licenses: Class A, Class B, and Class C. The fees listed on the chart below are for the license only, and this will not include any additional fees such as the schooling and skills test.	7.430358409881592	4
439731	license how much cost	1004738	âDSC02869â (CC BY 2.0) by DVS1mn. On average, a CDL license can cost anywhere from $8 to as much as $150 for the license alone. There three types of licenses: Class A, Class B, and Class C. The fees listed on the chart below are for the license only, and this will not include any additional fees such as the schooling and skills test.	7.429980278015137	5
439731	license how much cost	413190	How much does a license cost? The law establishes a license application fee at $266 and a $1,062 renewal fee for each of the three licenses; marijuana producer, marijuana processor and marijuana retailer.Can I hold all three license types? Having all three licenses is not permitted under I-502.he law establishes a license application fee at $266 and a $1,062 renewal fee for each of the three licenses; marijuana producer, marijuana processor and marijuana retailer. Can I hold all three license types? Having all three licenses is not permitted under I-502.	7.375561237335205	6
439731	license how much cost	5011155	4. How much does it cost to get a license? First time applicants and expired renewals (over 3 years since license expiration) are $100 for a 5-year license and $200 for a 10-year license. Renewals are $85 for a 5-year license and $170 for a 10-year license.ow much does it cost to get a license? First time applicants and expired renewals (over 3 years since license expiration) are $100 for a 5-year license and $200 for a 10-year license. Renewals are $85 for a 5-year license and $170 for a 10-year license.	7.180879592895508	7
439731	license how much cost	3572101	The actual cost of the license as much as I could figure out would be approximately $145 broken down with a $25.00 exam fee and $120.00 license fee.I hope this has been of some benefit to you, good luck.he actual cost of the license as much as I could figure out would be approximately $145 broken down with a $25.00 exam fee and $120.00 license fee.	6.962426662445068	8
439731	license how much cost	8292983	1 On average, a CDL license can cost anywhere from $8 to as much as $150 for the license alone. 2  There three types of licenses that include a Class A, Class B, and Class C.	6.73452615737915	9
439731	license how much cost	8292979	1 On average, a CDL license can cost anywhere from $8 to as much as $150 for the license alone. 2  There three types of licenses that include a Class A, Class B, and Class C. 3  In the state of Connecticut, the price for getting a new issued CDL at $70 to $88 according to the site CT.gov.	6.693994045257568	10
439731	license how much cost	6178962	1 Correspondence or online real estate licensing courses cost $150 to $1,200 or more, depending on state and the depth of study.2  Some courses include additional exam preparation training and materials, including practice tests.elated articles: Community College, College. 1  Many community colleges offer combined real estate agent and broker courses, ranging from $600 to $5,000. 2  In addition to certificate courses, some offer associate's degrees in real estate (see How Much Does a Community College cost for more information).	3.645658493041992	1000
439731	license how much cost	4401491	In the state of Pennsylvania, a single year Tybee Island, Georgia fishing license costs between $2.70 and $22.70. Three and five year licenses can cost as much as $256.70. You can purchase a fishing license in the state of California for as little as $7.30.	3.3654606342315674	1001
439731	license how much cost	2450499	How much will it cost to renew my IL RN license? The fee for renewal of a professional nurse license shall be calculated at the rate of $40 per year or $80/2 years prior to 5/31/2016 (IL NPA Rules Section 1300.30 Fees b) Renewal Fees). What is the quickest way to renew my IL RN license?	3.115846872329712	1002
439731	license how much cost	7899327	In the 90s, a corporate taxi medallion cost around $200,000. Nowadays, the taxi licenses cost close to one million dollars. According to Bloomberg, 2 taxi licenses just sold for a record price of $1 million each. As you can see the demand for these licenses is increasing, and with that, so are the prices.axi Driver Salary In New York City. Itâs really hard to say how much money New York City taxi drivers can earn. It all depends on how much they drive, their tips, their hours, and other factors. In 2010, however, the average salary for a New York City taxi driver was $30,650.	2.297224521636963	1003
439731	license how much cost	5478421	Q: How much does it cost to upgrade GoodSync from ver 8 to ver 9? A1: If you bought GoodSync before November 1st, 2010 then upgrading your current GoodSync license to GoodSync 9 costs $19.95 for the first upgrade license and $9.95 for additional licenses.Click here to upgrade your licenses.: Yes, you do. Once you install GoodSync, you will have between 30 and 60 calendar days to try it out for free. After the trial period if you have 3 jobs and 100 files or less, you can keep using GoodSync for free.	2.1610920429229736	1004
439731	license how much cost	6222390	Best Answer: Muffin, in Australia, it is illegal to perform the work of an electrician, unless you have an electrician's licence. Each state and territory has its own licensing laws.These laws include full details of how to obtain an electrician's licence.In general terms, if you have an electrical engineering degree but no training in the work of an electrician, you will not know much about three crucial licensing requirements.These are a through knowledge of [1] the selection and erection of equipment, [2] the wiring rules and [3] testing and inspecting.ach state and territory has its own licensing laws. These laws include full details of how to obtain an electrician's licence. In general terms, if you have an electrical engineering degree but no training in the work of an electrician, you will not know much about three crucial licensing requirements.	-10.39814567565918	1005
439731	license how much cost	72610	Once you have worked out your Miles per gallon using the MPG calculator you can use this ingenious Journey cost calculator to work out how much a certain journey will cost or how much money you have spent on fuel since you have had your car or even how much you will spend in the future.	-10.400680541992188	1006
439731	license how much cost	6751326	How to Justify Overhead Costs. Your small business incurs expenses no matter how much money you make. These expenses are overhead costs for items such as rent, insurance, lease payments and utilities.These costs exist no matter how much you sell.ou can justify the overhead expense by pointing out the sales increase and suggesting that the company must examine non-overhead costs, such as wages, that are leeching profits.	-10.492956161499023	1007
439731	license how much cost	3205745	Schedule Variance % indicates how much ahead or behind the schedule a project is running in terms of percentage. Schedule Variance % can be calculated using the following formula:he formula mentioned above gives the variance in terms of cost which indicates how much cost of the work is yet to be completed as per schedule or how much cost of work has been completed over and above the scheduled cost. A positive SV indicates we are ahead of schedule. A negative SV indicates we are behind schedule.	-10.522640228271484	1008
439731	license how much cost	2892264	1 Efficiency: Furnace efficiency measures how much fuel a unit converts to heat, and how much is lost up the chimney. 2  The national minimum efficiency standard is 78%, while some new models are up to 98.2% efficient. 3  The latter cost more, but will cut fuel costs and are better for the planet. Efficiency: Furnace efficiency measures how much fuel a unit converts to heat, and how much is lost up the chimney. 2  The national minimum efficiency standard is 78%, while some new models are up to 98.2% efficient. 3  The latter cost more, but will cut fuel costs and are better for the planet.	-10.694615364074709	1009
442593	longest punt in nfl	7543541	The longest punt in NFL play was a 98-yarder by Steve O'Neal of the New York Jets in an American Football League game played against the Denver Broncos on September 21, 1969. Jeff Feagles is the all-time NFL career punts and punt yards leader with 1,713 punts and 71,211 punt yards over 352 games.	10.483447074890137	1
442593	longest punt in nfl	4123369	The longest punt in NFL history was 98 yards by Steve O'Neal of the New York Jets in a game against the Denver Broncos in 1969. Although the kick was made before the AFL-NFL merger in 1970 (the Jets and Broncos were American Football League teams), the punt is still recognized as the longest punt in the history of the NFL.	10.467108726501465	2
442593	longest punt in nfl	4123367	The longest punt in NFL pro football history was 98 yards by Steve O'Neal of the New York Jets in a game against the Denver Broncos in 1969. But, the CFL (Canadian Footâ¦ball League) record is 108 yards when Zenon Andrusyshyn punted the ball in a game against the Edmonton Eskimos on October 23, 1977.	9.728215217590332	3
442593	longest punt in nfl	7543543	Longest Kick in NFL History Lyrics. 98 yards. About âLongest Kick in NFL Historyâ. On September 21st 1969, Steve O'Neil of the New York Jets set the record for longest punt. With a punt of 98 yards, this may be a record that is unbreakable in the NFL.	9.096999168395996	4
442593	longest punt in nfl	4123368	The longest return of any kind is 109 yards by Antonio Cromartie in the 2007-2008 season vs. the Minnesota Vikings. The longest return of any sorts in the nfl is 109 yards, set by devin Hester and Nathan vasher, both of the Chicago bears. The longest punt return in NFL history was 103 yards by Robert Bailey of the Los Angeles Rams in 1994 against the New Orleans Saints. nfl.com reports Hester's (2006) and Vasher's (2005) returns at 108 yards.	8.77521800994873	5
442593	longest punt in nfl	7543544	With a bit of help from the wind the ball flew 70 yards before taking a few good bounces, eventually being fielded by by the Lions Bill Thompson inside the one-yard-line. Total length of of the longest punt in NFL history; 98 yards, breaking the 94 yard record that stood since November 16, 1931.	8.704996109008789	6
442593	longest punt in nfl	7543539	THE LONGEST PUNT IN THE NFL. THE LONGEST LIST OF THE LONGEST STUFF AT THE LONGEST DOMAIN NAME AT LONG LAST. What was the longest punt in a NFL game? On September 21, 1969 the New York Jets were taking on the Denver Broncos and the Jets were pinned on their own one-yard line. The Jets sent in their secret weapon, Steve OâNeal, a rookie from Texas A&M, who took the punt from his own end line.	8.35481071472168	7
442593	longest punt in nfl	4075413	1 Lee Johnson (1988â1998) - Was the Bengals punter for 11 seasons. 2  Set a Super Bowl record for longest punt with a 63-yard punt in Super Bowl XXIII. 3  Overall, Johnson played 18 seasons in the NFL and recorded a career total of 51,979 punting yards, the third most in NFL history when he was cut from the team.	8.109554290771484	8
442593	longest punt in nfl	3981628	Expires: 17 Jan 2006 18:50 PST. Please give me the following details regarding both the longest punt and the longest completed pass in NFL history. Regarding the pass statistic I am only interested in the distance the pass was in the air, not total yards gained. What I want to know is the following: 1)date of record 2) team 3) name of passer/punter 4) Yards of Punt/pass. Subject: Re: Longest Punt And Longest Pass In NFL History. Hello.	7.10946798324585	9
442593	longest punt in nfl	7543542	Steve O'Neal. College: Texas A&M 1969 NFL Draft Career Statistics. ---------------------------------------------------------------. Game, New York Jets @ Denver Broncos. September 21st, 1969. Longest Punt in NFL History.	6.569926261901856	10
442593	longest punt in nfl	1385069	More Columns >. Oakland Raiders quarterback Terrelle Pryor's 93-yard touchdown run against the Pittsburgh Steelers was the longest touchdown run by a QB in NFL history.	2.53335952758789	1000
442593	longest punt in nfl	6569224	Titans QB Marcus Mariota Records NFL's Longest Run of Season with 87-Yard TD. December 6, 2015. Tennessee Titans quarterback Marcus Mariota dominated college football teams by using both his arm and his legs, and Sunday, he let the Jacksonville Jaguars know he can continue to be a dual-threat quarterback in the NFL.	2.427701234817505	1001
442593	longest punt in nfl	322003	Due to the NFL not counting the yards for passes thrown from inside the endzone the longest pass ever is a record held by 10 QB's including Brett Favre & Jeff Garcia. Anonymous Â· 7 years ago 4	1.5531163215637207	1002
