qid	query	pid	document	score	new_rank
2235	Bethel University was founded in what year	252197	On Monday, December 21, 1970, a U.S. federal trademark registration was filed for UNIVERSITY OF HOUSTON FOUNDED 1927 by UNIVERSITY OF HOUSTON, HOUSTON, TX 77004. The USPTO has given the UNIVERSITY OF HOUSTON FOUNDED 1927 trademark serial number of 72379312.	-1.294432520866394	1004
2235	Bethel University was founded in what year	8189072	(Phys.org)âBy combining the power of the NASA/ESA Hubble Space Telescope, NASA's Spitzer Space Telescope and one of nature's zoom lenses, astronomers have found what is probably the most distant galaxy yet seen in the Universe. ...	-11.29041576385498	1005
2235	Bethel University was founded in what year	8189069	This image is a composite taken with Hubble's Wide Field Camera 3 and the Advanced Camera for â¦more. (Phys.org)âBy combining the power of the NASA/ESA Hubble Space Telescope, NASA's Spitzer Space Telescope and one of nature's zoom lenses, astronomers have found what is probably the most distant galaxy yet seen in the Universe. The object offers a peek back into a time when the Universe was only 3 percent of its present age of 13.7 billion years.	-11.30005168914795	1006
2235	Bethel University was founded in what year	1776162	What does honey hole mean? My sister found a letter where my 16 year old niece wroet that her boyfriend found the honey hole, what is this a slang for? 1 following	-11.302745819091797	1007
2235	Bethel University was founded in what year	4161990	What kinds of people attend the University of Michigan? What is your review of University of Michigan? What are the best programs at the University of Michigan?	-11.310507774353027	1008
2235	Bethel University was founded in what year	8051826	What the BBB has done to consumers for over 100 years is one of the many reasons why Ripoff Report was created. Universal Orlando Resort Universal Orlando, Islands of Adventure, Universal Studios Ticketing Deliberately Confusing, Rip-off, Express Passes Unfair, Deceptive Advertising Orlando, Florida.	-11.314353942871094	1009
16860	american translators association how to study	7936564	American Translators Association. The Translation Studies program at University College is listed as an approved program by the American Translators Association (ATA). Students who earn a graduate certificate in Translation Studies from University College will meet the eligibility requirements to take the ATA Translation Certification Exam.	7.492254734039307	1
16860	american translators association how to study	6347111	The American Translators Association offers a certification exam in language combinations to candidates who wish to become ATA-Certified Translators (CTs). Passing the exam and becoming ATA-Certified is an opportunity for individuals to demonstrate their professional competence and enhance their business image.he American Translators Association offers a certification exam in language combinations to candidates who wish to become ATA-Certified Translators (CTs). Passing the exam and becoming ATA-Certified is an opportunity for individuals to demonstrate their professional competence and enhance their business image.	6.451394081115723	2
16860	american translators association how to study	7936559	American Translators Association. The American Translators Association (ATA) was founded in 1959 and is now the largest professional association of translators and interpreters in the United States with more than 10,000 members in 90 countries. Membership is open to anyone with an interest in translation and interpreting as a profession or as a scholarly pursuit.	6.1734161376953125	3
16860	american translators association how to study	7936560	ATA: American Translators Association The Voice of Interpreters and Translators. A Guide to the ATA Certification Program. A Guide to the ATA Certification Program. ATA has established a certification program that allows translators to demonstrate that they meet certain standards of the translation profession. Translators who pass the examination are certified by ATA in a specific language pair and direction (from or into English). Certification is currently available.	5.771040439605713	4
16860	american translators association how to study	6566820	ATA: American Translators Association The Voice of Interpreters and Translators. ATA-Certified Translator Designation. CT: ATA Certification Designation Usage Policy. The American Translators Association offers a certification exam in language combinations to candidates who wish to become ATA-Certified Translators (CTs). Passing the exam and becoming ATA-Certified is an opportunity for individuals to demonstrate their professional competence and enhance their business image.	5.192790985107422	5
16860	american translators association how to study	5779558	Governance at a Glance: How ATA Works. Governance at a Glance: How ATA Works. How ATA Works. The American Translators Association is a not-for-profit membership organization with the primary goals of encouraging the professional development of translators and interpreters and promoting the translation and interpreting professions.	4.631019592285156	6
16860	american translators association how to study	6347110	ATA-Certified Translators may also refer to their certification on or in connection with resumes, rÃ©sumÃ©s, cards, stationery, websites, advertisements professional, literature and the. Like THE ct designation may not be used in a, misleading, inaccurate, fraudulent or illegal, manner or for other improper. purposeshe American Translators Association offers a certification exam in language combinations to candidates who wish to become ATA-Certified Translators (CTs). Passing the exam and becoming ATA-Certified is an opportunity for individuals to demonstrate their professional competence and enhance their business image.	3.780016422271729	7
16860	american translators association how to study	6347103	Rating Newest Oldest. Best Answer: You would have to be more specific in order to get a detailed answer. If you are in the US you can get a degree in translations. However, there is no unified system for certification of translators.Most known and respected certification is ATA (American Translators Association) certification. However, it's not offered to any language combination.ating Newest Oldest. Best Answer: You would have to be more specific in order to get a detailed answer. If you are in the US you can get a degree in translations. However, there is no unified system for certification of translators.	3.2531511783599854	8
16860	american translators association how to study	6566822	Spanish Interpreter Certification. You can earn certification in either translation from Spanish into English or from English into Spanish from the American Translators Association (ATA); Spanish is one of 17 foreign languages available.	3.0261409282684326	9
16860	american translators association how to study	3640752	Step 5: Become a Court interpreter. Although it is not a requirement, you can become certified as a translator or interpreter through the American Translators Association or the Translators and Interpreters Guild.	2.968242883682251	10
16860	american translators association how to study	1044859	Macedonian Translations you can Trust. All of our translation processes and systems are certified to EN15038, the highest global standard for the translation industry. We are members of the Association of Language Companies and TAUS (The European association for language data technology).	-4.976025581359863	1000
16860	american translators association how to study	4880086	Eugene A. Nida (November 11, 1914 â August 25, 2011) was a linguist who developed the dynamic-equivalence Bible-translation theory and one of the founders of the modern discipline of Translation Studies.	-5.207687377929688	1001
16860	american translators association how to study	2035826	The American Lung Association is one of the nation's oldest voluntary health organizations. Founded in 1904 as the National Association for the Study and Prevention of Tuberculosis â dedicated to combating tuberculosis (TB), the most dreaded disease of the time.qual Employment Opportunity. The American Lung Association is committed to employ, in its best judgment, the most suitable candidates for approved positions while engaging in recruitment and selection practices that are in compliance with all applicable employment laws.	-5.77360725402832	1002
16860	american translators association how to study	2153309	The American Bar Association (ABA) approves paralegal programs in the U.S. Due to a lack of standardized educational requirements for paralegals, programs in paralegal studies range from certificate programs to two-year associate degree programs to bachelorâs degree programs.	-6.021097660064697	1003
16860	american translators association how to study	800555	Translate Positive association in Arabic; Translate Positive association in Chinese (s) Translate Positive association in Chinese (t) Translate Positive association in Dutch; Translate Positive association in French; Translate Positive association in German; Translate Positive association in Greek; Translate Positive association in Hebrew	-6.268255710601807	1004
16860	american translators association how to study	3499241	How sound symbolism works, however, is not quite clear, and there have not yet been many neuroscience studies on it, but the research so far suggests that hearing sound symbolic words might involve other forms of sensory perception in a similar way to how people with synaesthesia associate colours to letters.	-11.322978019714355	1005
16860	american translators association how to study	5761316	Cute Dog Names Inspired by Sports. Kobe â Hebrew in origin, the name Kobe translates to mean âsupplanter.â The name Kobe is most commonly associated with basketball player Kobe Bryant. Colt â The name Colt is American in origin and means âyoung horseâ by definition.	-11.323457717895508	1006
16860	american translators association how to study	7400030	How many credit hours are needed for an Associate's Degree in the State of Missouri? The associates degree is designed as a two year program of study as a full-time student provided the student takes the degree as prescribed by the college.	-11.328741073608398	1007
16860	american translators association how to study	8112189	No American has been more associated with Navy SEAL mystique than Chris Kyle. But the American Sniper author misrepresented how many decorations he had collected, according to internal Navy documents.	-11.32906723022461	1008
16860	american translators association how to study	6893979	[Arts Degree] | Careers With an Associate of Arts Degree in Mathematics [Arts Degree] | What Type of Job Can I Get With an Associate of Arts Degree in Biblical Studies? [Associate Degree] | What Kinds of Jobs Can You Get With an Associate Degree in Health Studies?	-11.332846641540527	1009
17586	an eating disorder is characterized by _____.	7632897	eating disorder(Noun) any psychological disorder characterized by abnormal eating habits. Eating disorder. Eating disorders are conditions defined by abnormal eating habits that may involve either insufficient or excessive food intake to the detriment of an individual's physical and mental health. Bulimia nervosa and anorexia nervosa are the most common specific forms in the United Kingdom.	8.270378112792969	1
17586	an eating disorder is characterized by _____.	45498	Definition and Etiology. Eating disorders are syndromes characterized by significant disturbances in eating behavior and by distress or excessive concern about body shape or weight. Presentation varies, but eating disorders often occur with severe medical or psychiatric comorbidity.	8.219498634338379	2
17586	an eating disorder is characterized by _____.	4737367	What is an Eating Disorder? Eating Disorders describe illnesses that are characterized by irregular eating habits and severe distress or concern about body weight or shape. Eating disturbances may include inadequate or excessive food intake which can ultimately damage an individualâs well-being.	8.145800590515137	3
17586	an eating disorder is characterized by _____.	7868657	Eating disorders are syndromes characterized by severe disturbances in eating behavior and by distress or ex-cessive concern about body shape or weight and often occur with severe medical or psychiatric comorbidities. Denial of symptoms and reluctance to seek treatment make treatment especially challenging. Back to Top. Classification	8.089423179626465	4
17586	an eating disorder is characterized by _____.	7632895	What is an eating disorder? An eating disorder is a serious mental illness, characterised by eating, exercise and body weight or shape becoming an unhealthy preoccupation of someone's life. Itâs estimated that one million Australians have an eating disorder, and this number is increasing.	7.873945713043213	5
17586	an eating disorder is characterized by _____.	3905982	Anorexia nervosa is an eating disorder characterized by attempts to lose weight, to the point of starvation. A person with anorexia nervosa may exhibit a number of signs and symptoms, the type and severity of which may vary and may be present but not readily apparent.	7.828798294067383	6
17586	an eating disorder is characterized by _____.	4737372	Bulimia Nervosa-This eating disorder is characterized by repeated binge eating followed by behaviors that compensate for the overeating, such as forced vomiting, excessive exercise, or extreme use of laxatives or diuretics.	7.828681945800781	7
17586	an eating disorder is characterized by _____.	1317489	Bulimia Nervosa is an eating disorder that is characterized by âa cycle of bingeing and compensatory behaviors such as self-induced vomiting designed to undo or compensate for the effects of binge eating.â.	7.762023448944092	8
17586	an eating disorder is characterized by _____.	3663907	Eating disorders are illnesses characterized by unhealthy behaviors associated with food or eating, such as starving, overeating, or bingeing. Types of eating disorders include binge eating, anorexia nervosa, and bulimia.Without treatment, all of these conditions can lead to serious health risks.inge eating disorder is the most common eating disorder, involving episodes of extreme overeating. Both males and females are affected, and most of those affected are overweight or obese.	7.713902473449707	9
17586	an eating disorder is characterized by _____.	6465843	Anorexia nervosa, often referred to simply as anorexia, is an eating disorder characterized by a low weight, fear of gaining weight, a strong desire to be thin, and food restriction. Many people with anorexia see themselves as overweight even though they are underweight.norexia nervosa is an eating disorder that is characterized by attempts to lose weight, to the point of starvation. A person with anorexia nervosa may exhibit a number of signs and symptoms, the type and severity of which may vary and may be present but not readily apparent.	7.703986167907715	10
17586	an eating disorder is characterized by _____.	2229369	Binge eating disorder. This is characterized by regular episodes of extreme overeating and feelings of loss of control about eating. Eating disorders tend to develop during the teenage and young adult years, and they are much more common in girls and women.	6.966874122619629	1000
17586	an eating disorder is characterized by _____.	6289774	Bulimia Nervosa. Bulimia nervosa is a serious, potentially life-threatening eating disorder characterized by a cycle of bingeing and compensatory behaviors such as self-induced vomiting designed to undo or compensate for the effects of binge eating.	6.868075370788574	1001
17586	an eating disorder is characterized by _____.	6356755	any of various disorders, as anorexia nervosa or bulimia, characterized by severe disturbances in eating habits. Origin of eating disorder.	6.605961799621582	1002
17586	an eating disorder is characterized by _____.	8520074	1 Anorexia nervosa â This is characterized by an intense fear of being obese and a continued pursuit of becoming thin. 2  Bulimia nervosa. 3  Binge-eating disorder. 4  Eating disorders not otherwise specified (EDNOS) â this includes eating disorders that do not meet the criteria for anorexia or bulimia nervosa.	6.44213342666626	1003
17586	an eating disorder is characterized by _____.	6905298	An eating disorder is an illness that causes serious disturbances to your everyday diet, such as eating extremely small amounts of food or severely overeating. person with an eating disorder may have started out just eating smaller or larger amounts of food, but at some point, the urge to eat less or more spiraled out of control. Severe distress or concern about body weight or shape may also signal an eating disorder.	6.103665351867676	1004
17586	an eating disorder is characterized by _____.	4921269	Symptoms of manic disorder that characterize the low or depressive aspect of manic-depressive disorder are the following: Hypomania. Hypomania is the mild to moderate level of the manic symptoms of manic-depressive disorder. Left untreated, hypomania can progress to severe mania or depression.	-8.402491569519043	1005
17586	an eating disorder is characterized by _____.	6789690	This review discusses several of the diseases and disorders of the head and neck that can affect swallow function. The most clinically relevant method of organization is by disease category, allowing for a more global characterization of the dysphagia induced by each disorder.his review discusses several of the diseases and disorders of the head and neck that can affect swallow function. The most clinically relevant method of organization is by disease category, allowing for a more global characterization of the dysphagia induced by each disorder.	-8.435433387756348	1006
17586	an eating disorder is characterized by _____.	8142591	A: Prozac (fluoxetine) is in a class of drugs called selective serotonin reuptake inhibitors (SSRIs). Prozac is used to treat depression, obsessive-compulsive disorder, certain eating disorders, and panic attacks.: Prozac (fluoxetine) is a selective serotonin reuptake inhibitor (SSRI) antidepressant used to treat major depressive disorder, eating disorders, obsessive-compulsive disorder, premenstrual dysphoric disorder, and panic disorder. Many patients have been on Prozac for many years without adverse effects.	-8.541343688964844	1007
17586	an eating disorder is characterized by _____.	4921271	Symptoms of manic disorder that characterize the low or depressive aspect of manic-depressive disorder are the following: Hypomania. Hypomania is the mild to moderate level of the manic symptoms of manic-depressive disorder.	-8.711166381835938	1008
17586	an eating disorder is characterized by _____.	4867968	Executive functioning deficits characterize the neuropsychological profiles of the childhood neurodevelopmental disorders of attention deficit hyperactivity disorder (ADHD) and autistic spectrum disorder (ASD).xecutive functioning deficits characterize the neuropsychological profiles of the childhood neurodevelopmental disorders of attention deficit hyperactivity disorder (ADHD) and autistic spectrum disorder (ASD).	-9.6774263381958	1009
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	4888347	When the ADH reaches the kidneys, it causes them to reabsorb more water. This keeps more water in the body and produces more concentrated urine. When the plasma is more dilute, less ADH is released into the bloodstream. This allows more water to leave the kidneys, producing a more dilute urine. This method of control is an example of negative feedback.	7.728816032409668	1
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	4888348	Alcohol suppresses ADH production. This causes the kidneys to produce more dilute urine. It can lead to dehydration. Ecstasy increases ADH production. This causes the kidneys to reabsorb water. It can result in the body having too much water. Now try a Test Bite-Higher. Page: 1  1. 2  2.	7.476447105407715	2
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	6204100	Alcohol suppresses ADH production. This causes the kidneys to produce more dilute urine. It can lead to dehydration. Ecstasy increases ADH production. This causes the kidneys to reabsorb water. It can result in the body having too much water. Now try a Test Bite-Higher. Page: 1  1.2  2.ow the kidneys are controlled-Higher. The concentration of our urine is controlled by a hormone called ADH. ADH is produced by the pituitary gland that is situated just below the brain.	7.3418049812316895	3
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	2125571	How alcohol and ecstasy affect ADH. Alcohol suppresses ADH production. This causes the kidneys to produce more dilute urine. It can lead to dehydration. Ecstasy increases ADH production. This causes the kidneys to reabsorb water. It can result in the body having too much water. Now try a Test Bite-Higher. Page: 1  1. 2  2.	7.320997714996338	4
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	4091923	How alcohol and ecstasy affect ADH. Alcohol suppresses ADH production. This causes the kidneys to produce more dilute urine. It can lead to dehydration. Ecstasy increases ADH production. This causes the kidneys to reabsorb water. It can result in the body having too much water.	7.2920823097229	5
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	3861742	The hormone that causes the kidneys to reabsorb water and decrease urine production is antidiuretic hormone (ADH), also known as vasopressin. It is secreted by the posterior pituitary gland, and is used to inhibit urine production so as to increase the volume of blood.	7.174406051635742	6
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	3026091	In healthy people, when osmolality in the blood becomes high, the body releases antidiuretic hormone (ADH). This hormone causes the kidneys to reabsorb water. This results in more concentrated urine. The reabsorbed water dilutes the blood.	6.581306457519531	7
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	7414806	1 The permeability of the distal tubule and collecting duct is controlled by ADH. 2  ADH is produced in the hypothalamus and is stored and released from the pituitary gland. 3  ADH increases the permeability of the distal tubule and collecting duct, so more water is reabsorbed.4  This causes the urine becomes more concentrated. Decreased water intake or increased exercise by decreasing urine output. 2  To do this your bodyâs nervous system has to communicate with the endocrine system. 3  Water balance is regulated by antidiuretic hormone (ADH). 4  ADH regulates osmotic pressure of body fluids by causing the kidneys to increase water reabsorption.	6.3055291175842285	8
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	1868672	Antidiuretic hormone (ADH). Posterior pituitary: Inhibits urine production by causing the kidneys to reabsorb more water, decreasing the volume of urine while increasing the volume of blood; therefore it can also increase blood pressure and can allow constriction of arterioles.	6.3030853271484375	9
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	4521535	The ADH targets the cells of the tubules and collecting ducts, which causes an increase of permeability of the cell surfaces, where the water then leaves the renal tubules by means of osmosis. With more fluid being reabsorbed, the blood volume increases while the solutes concentration becomes more diluted.	6.164197444915772	10
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	6555892	In patients who are volume depleted, i.e., their blood volume is too low, ADH secretion is increased, since volume depletion is a potent stimulus for ADH secretion. As a result, the kidneys of such patients recover water and produce a fairly concentrated urine.	4.281383037567139	1000
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	2725916	Angiotensin II also stimulates the secretion of the hormone aldosterone from the adrenal cortex. Aldosterone causes the tubules of the kidneys to increase the reabsorption of sodium and water into the blood, while at the same time causing the excretion of potassium (to maintain electrochemical balance).	4.120201110839844	1001
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	2107852	exists and is an alternate of . ADH (Antidiuretic hormone). ADH is secreted in the pituitary gland and it works by increasing the amount of water reabsorbed in the kidney and hence, less urine is produced. ADH (Antidiuretic hormone). ADH is secreted in the pituitary gland and it works by increasing the amount of water reabsorbed in the kidney and hence, less urine is produced.	3.963582992553711	1002
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	6583450	Osmolality of blood increases with dehydration and decreases with overhydration. In normal people, increased osmolality in the blood will stimulate secretion of antidiuretic hormone (ADH). This will result in increased water reabsorption, more concentrated urine, and less concentrated blood plasma. A low serum osmolality will suppress the release of ADH, resulting in decreased water reabsorption and more concentrated plasma.	3.832041025161743	1003
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	6287361	There are a variety of disorders, conditions, and medications that can affect either the amount of ADH released or the kidneys' response to it. ADH deficiency and excess can cause acute and chronic symptoms that, in rare cases, may become life-threatening.If there is too little ADH or the kidneys do not respond to ADH, then too much water is lost through the kidneys, the urine produced is more dilute than normal, and the blood becomes more concentrated.DH is normally released by the pituitary in response to sensors that detect an increase in blood osmolality (number of dissolved particles in the blood) or decrease in blood volume. The kidneys respond to ADH by conserving water and producing urine that is more concentrated.	3.569371700286865	1004
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	4400694	Certain drugs and medications can be cloudy urine causes. There are many of these being prescribed, and the insert for the drug may list cloudy urine as a side effect. 7. Chemicals. Certain chemicals can cause cloudy urine symptoms. If you work with chemicals or use them frequently at home or in your hobbies make sure to limit your chemical exposure as much as possible. 8. Kidney Stones. Kidney stones can be one of those cloudy urine causes. These stones may release minerals that cause urine to cloud up. 9. Some cloudy urine causes are the result of poor kidney function If you have a kidney disease or damage, your kidneys may not filter out the particulates effectively and your urine may look cloudy. 10. Goodpasture Syndrome. Although this disorder is not common it is one of the cloudy urine causes seen commonly by doctors.	-8.98092269897461	1005
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	7521864	Cloudy or murky urine. Urinary tract infections and kidney stones can cause urine to appear cloudy or murky. Risk factors. Discolored urine that isn't the result of foods or medications could be caused by a medical condition that affects urine color. Factors that put you at risk of medical conditions that can affect urine color include: Age. Tumors of the bladder and kidney, which can cause blood in the urine, are more common in older people.	-9.152542114257812	1006
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	6269281	Of cause foamy urine is not definitely related to kidney failure, to exam the exact cause of foamy urine, routine urine test should be done to check urine protein qualitative, 24-h urinary protein quantitative or even urinary protein electrophoresis, etc.f cause foamy urine is not definitely related to kidney failure, to exam the exact cause of foamy urine, routine urine test should be done to check urine protein qualitative, 24-h urinary protein quantitative or even urinary protein electrophoresis, etc.	-9.211450576782228	1007
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	2389281	Lyrica (pregabalin) is an anti-epileptic drug, also called an anticonvulsant boosts potassium levels, depletes the body of thiamine(B1) & vitamin D. Cymbalta (duloxetine) is an anti-depressant can cause possible calcium, iron and multi-vitamin deficiencies.These type of drugs, as anti-depressants, can cause hormone imbalances.For more information go to http://www.mcvitamins.com/cymbalta-neuropathy.htm.or more information go to http://www.mcvitamins.com/cymbalta-neuropathy.htm For a Nerve Health Breakthrough with B1 and Vitamin D Blood Pressure Drugs Diuretics Diuretics (water pills) increase the amount of sodium and water excreted into the urine by the kidneys.	-9.310505867004396	1008
17635	an increase of adh causes the kidneys to ________ the reabsorption of water, causing them to produce _______ urine.	2909210	Normal: Pale to dark yellow. Abnormal: Many foods and medicines can affect the color of the urine. Urine with no color may be caused by long-term kidney disease or uncontrolled diabetes. Dark yellow urine can be caused by dehydration.Red urine can be caused by blood in the urine.bnormal: Many foods and medicines can affect the color of the urine. Urine with no color may be caused by long-term kidney disease or uncontrolled diabetes. Dark yellow urine can be caused by dehydration. Red urine can be caused by blood in the urine.	-9.444011688232422	1009
19552	anxiety: definition	4217165	A man expressing anxiety while taking a test. noun. Anxiety is defined as a feeling of being nervous or worried, often as a result of fear of a possible future event. An example of anxiety is the feeling you get before a test for which you have not studied. The definition of anxiety is an eager, strong desire.	9.263917922973633	1
19552	anxiety: definition	2256248	Anxiety (Definition) Anxiety is a general term for several disorders that cause nervousness, fear, apprehension, and worrying. These disorders affect how we feel and behave, and they can manifest real physical symptoms.	9.162778854370115	2
19552	anxiety: definition	5638717	Anxiety definition, distress or uneasiness of mind caused by fear of danger or misfortune: He felt anxiety about the possible loss of his job. See more.	9.160138130187988	3
19552	anxiety: definition	5638718	â¢ ANXIETY (noun) The noun ANXIETY has 2 senses: 1. a relatively permanent state of anxiety occurring in a variety of mental disorders. 2. a vague unpleasant emotion that is experienced in anticipation of some (usually ill-defined) misfortune. Familiarity information: ANXIETY used as a noun is rare.	9.139537811279297	4
19552	anxiety: definition	4144167	Anxiety (Definition) Anxiety is a general term for several disorders that cause nervousness, fear, apprehension, and worrying. These disorders affect how we feel and behave, and they can manifest real physical symptoms. Mild anxiety is vague and unsettling, while severe anxiety can be extremely debilitating, having a serious impact on daily life.	9.057311058044434	5
19552	anxiety: definition	2176941	Top Definition. anxiety. A small word which can describe a large set of emotions, which usually can be worry, worried, frightened, scared, paranoid, feeling persecuted right up to schizophrenia / paranoid schitzophrenia. Anxiety, within reason, is just a part of life; everybody experiences at some point.	8.938701629638672	6
19552	anxiety: definition	4525391	Definition of anxious. 1  1 : characterized by extreme uneasiness of mind or brooding fear about some contingency : worried anxious parents. 2  2 : characterized by, resulting from, or causing anxiety : worrying They spent an anxious night. 3  3 : ardently or earnestly wishing She was anxious to learn more.	8.797088623046875	7
19552	anxiety: definition	4525389	Definition of anxious for English Language Learners. : 1  afraid or nervous especially about what may happen : feeling anxiety. : 2  causing or showing fear or nervousness. : 3  wanting or eager to do or have something very much especially because of fear or nervousness.	8.74647045135498	8
19552	anxiety: definition	5053870	Definition of anxiety. plural. anxieties. 1a (1) : apprehensive uneasiness or nervousness usually over an impending or anticipated ill : a state of being anxious More Buddhist uprisings in South Vietnam in the spring of 1966 intensified my anxiety.	8.68278980255127	9
19552	anxiety: definition	1571717	Princeton's WordNet(0.00 / 0 votes)Rate this definition: anxiety, anxiousness(noun) (psychiatry) a relatively permanent state of worry and nervousness occurring in a variety of mental disorders, usually accompanied by compulsive behavior or attacks of panic. anxiousness, disquiet(noun) a feeling of mild anxiety about possible developments.	8.591703414916992	10
19552	anxiety: definition	2594882	Anxiety Disorders. Anxiety disorders, the most common group of mental illnesses, are characterized by severe fear or anxiety associated with particular objects and situations. Most people with anxiety disorders try to avoid exposure to the situation that causes anxiety. 1  Panic disorder â the sudden onset of paralyzing terror or impending doom with symptoms that closely resemble a heart attack.	5.067370414733887	1000
